What’s your favorite book of all time? Why?,my favorite book of all time I have to say is Siddhartha by Hermann Hesse's so I I grew up reading mythology Arabic mythology and %HESITATION and maybe magic books and some of those sports a few sports books %HESITATION lots of fables and has up Spaceballs so that's what got me to read %HESITATION but I didn't really I don't see any very very substantial work that you know sold lots of intelligence and %HESITATION Hermann Hesse's work Siddhartha was %HESITATION just what I needed to realize that you know there are some really bright people out there we've added I am you can think of some kind of plot %HESITATION that's very interesting engaging and %HESITATION Siddhartha so that the person the main text of the story is a lot like me he's integrated he's whining about his future %HESITATION he travels the world looking for some kind of solution and %HESITATION the solution is it answers given in the book I don't know if it's a look a solution but %HESITATION it made me really %HESITATION self interest back alive and %HESITATION started so read Haldeman has his work later on pans out most of it just blew me away so it's a good introduction to a very intelligent reading 
What’s your favorite movie of all time? Why?,I like a lot of the pop the pop movies you know like a Titanic Braveheart forced on you know like a lot of the blockbusters but I have to say that my favorite movie of all time is actually not even the movie and anime from Japan I'm in Japan so I you see lots of enemy and many of them are good but one blows everything out the water berserk is a movie about a if this medical times and %HESITATION there's this character %HESITATION that's is really strong and you know he wants that %HESITATION find its own personal battles you know I go by himself but not really think about anything no purpose but he needs this person Griffin who's very charismatic and he he has this huge goal so like on his own kingdom and god sees this so our he follows them and you know there's there's lots of romance there lots of leading guides lots of %HESITATION lots of intellectual conversation and %HESITATION leader not I actually thought about my own life very much so do this movie so in hats off to those guys who made that really bright will be and 
"If you could meet anyone in the world today, who would it be and why? What would you say to that person?",if I could anyone in the world then I think it would have to be Sam Harris %HESITATION a lot of people I respect there's a Stephen Hawking lose I really great guy I'm actually working on a project here at my computer science that can help him speak %HESITATION they're smart guys like us Neil degrasse Tyson he's a physicist %HESITATION whose are really bright he he I just %HESITATION narrated the most recent cosmos about the planets in the world are just like Carl Sagan did back in the days of really really bright guy but %HESITATION those are the people that can it's me something %HESITATION I don't think that I could provide anything to them %HESITATION I don't think that your conversations with you're on the same plane let Sam Harris is %HESITATION he's a person who kinda like Richard docking %HESITATION dockings that he he's an atheist and he %HESITATION has ideas about like on different religions and %HESITATION he's also like a computer scientist who has ideas about %HESITATION artificial intelligence %HESITATION he has lots of different Dr to talk about I think you can make for excellent conversation umpire I disagree with him a lot about a lot of things and I think that you could actually change my mind about a lot of things which is the home I wanna meet him 
What kind of personal satisfaction do you get from your job?,yeah lots of personal satisfaction from my job %HESITATION course the salary is %HESITATION is no joke I have to make decent money %HESITATION enough to live and love to support myself but the skills that they provide there really go pretty far %HESITATION whenever I I mean to the type of work that I do %HESITATION people's eyes light up and they makes me really proud of of being able to say that I work with nuclear technology %HESITATION other other sources of pride come in the fact that %HESITATION it's not everybody that can actually like push an aircraft here through the water and I can actually say that my hands touched something that made this huge you know multibillion dollar piece of equipment go through the water to fight a war he was me if I you know to sit this way it would've stopped code did it this way then it goes fast you know so that's that's a once in a lifetime experience and eventually 
What qualifications and experience do recruiters look for when choosing new people for this field?,when recruiters look for new people to come and join the navy and they're looking for special special ideology I'm not a skill set %HESITATION you can come in with nothing you can come in with the GT you come in with sees like I did up from high school and they will train you that's not the problem the ideology that we talk about is the fact that you need to be able to follow instructions so for instance if I you always got in trouble %HESITATION all the time and you can follow the rest of them that is like a kid %HESITATION a lot of people that would have went to jail you know the the still join the military but because %HESITATION the judge thinks that they have the potential to follow directions if if in the right situation so column the biggest the biggest quality that recruiters look for when they ask people to join the navy it is I really do what I tell you to do leader which is supervisor tell you to do are you going to be drunk to get kicked out of military right away %HESITATION if you were if you like to sexually harass people then that's a big no no you know so some of those kind of moral someone to follow directions what they're looking for 
What do you see as the major problems for those working in this field today?,the major problem that I see military people have been working in the field today is that they can probably expects a gold so more warriors if %HESITATION our current leadership doesn't take the right actions to prevent that we're we're supposed to be policing the world in a way that prevents large drawn out worse but unfortunately %HESITATION with a lot of things that are happening in the yellow sea right now with a lot of things happened with %HESITATION both crea with their buildup of their of their weapon arsenal %HESITATION with some the things going on in the Middle East %HESITATION we can see that the police that were doing isn't isn't fully effective in the way that we're seeing decreases in the level of violence around the world gradually seeing you know the same or even more than that when I was in in the military so that's they could be something that we can afford to in in the military 
What person do you most admire and why?,in my profession as an electrician I look up to a lot of people %HESITATION at least in my rec center of course I I'm always going to be turning to that first right beside me the senior chief or even the master chief of the command to kind of give me directions so I can like a become a better chief myself %HESITATION I expect them to tell me when I'm messing up expect them to come to correct me and a lot of situations and to give me lots of advice so palm in my work center and it's going to be the next person next unless a person in front of me %HESITATION however as electricians I also have a lot of respect for the academic side of of the science so friends is what I've read about things are we about nuclear technology things and whatever improving %HESITATION from MIT from Berkeley her from other places that you know promote nuclear technology then I'm really proud of them as well and that's why I started becoming a university stood myself because I want to follow in that direction I see our our car tech are engineering field is our has a lot of room to expand and I want to be a part of that so I look the people promoting %HESITATION engineering in a marvelous 
Tell me a funny story.,one of the fun stories that I have was when I was in Australia I started I started to gamble I never gambled before I wanted to %HESITATION see if I coulda take one thousand dollars and make ten thousand dollars I said you know I'm going to this OP five star hotels you don't count gambling on the bottom and %HESITATION I said I can stop it ten thousand dollars that's enough for a car I will come back and I will have I won't gamble anymore I'll go out into the world %HESITATION I had this trick that I could do for roulette which is %HESITATION like to take one dollar and if you lose it when you get two dollars if you lose in the death for us if you lose the bet eight dollars and eventually you away you gonna win you know even if you lose lose lose lose lose lose lose lose lose if you win on that ten times longer you keep doubling then use it like a get all your money back in and you know so anyways I tried this trick so we went to Australia and %HESITATION I was down in the bottom of the hotel and I was there for maybe seven hours six hours how my roulette so it's not up with a hundred actually did it Black Jack and I got its like two three hundred and I sighed roulette you know with my special trick and I got it up so to two thousand dollars so my arm away you know it it actually does work %HESITATION so I went up to my my room for that Nietos drinking champagne in the bathtub like watching TV you know and then I thought millet leader second I'm in Australia I think did you just spend your whole day %HESITATION in the gambling in a little you know off to the side hotel and gambling spot you know like like to gamble in Las Vegas come on you know you should %HESITATION you seek it out there and try to %HESITATION explore the countries on so the next day I go back down there and it's so funny there's this old lady who was there she was there the night before here I I I went up to you know like you can navigate and I came back on his heels still gambling right so %HESITATION she was gambling on the hundred dollar tip tables and before I was doing like ten ten dollar cable side like you know it she is my money let me go ahead and you know I gotta tell you this ten thousand dollars is cast as possible so I go to right decidedly as you go into a table start getting hundred dollars honey dollars underdog is all done book by two thousand dollars I mean I I left and I enjoyed it Australia so I like that story because it taught me to not be scared of losing money but he did have that power over me that I did when I was when I was a kid 
Where were you born?,I was born in Gardena California 
What is Japan like?,for me has been one of the most awesome experiences of my life this is the third time that have come here on the first was with the military I want to settle which is at the very bottom of Japan %HESITATION kind of like a country version of Japan but I did go to a big city Fukuoka and it was really been a really huge they have amazing stores on their electronics store that I went to it was he had like ten floors and one of the floors is like Best Buy in America Best Buy is America's %HESITATION most most most he had the most electronic stuff that America can provide and it's on one big you know humans floor but Japan has even those guys like if you want a camera at Best Buy well here's a stand you know you can see below there fifty cameras all cool known though you haven't seen cameras to you go to Japan where they have an entire section of the floor devoted to cameras you want a laptop located at the you know Best Buy has low there's there's the apple section there's like you know twenty to twenty laptops over there now you know Japan is the place they so %HESITATION as far as the food goes I switch over it when I'm in America I love ice cream when I'm in Japan switches over Cerami Rahman is the best delicious food that is everyone into my body it's so good %HESITATION there's one time eight Rahman every single day %HESITATION also enemy is %HESITATION it's abundant over here so I don't really watch enemy here amazing that what's in a name or any about America than here it's kind of kid like here but %HESITATION you see it all no no no no places like I won every walking down the street you can see like a cartoon figure and all the characters you know they have places like now I know you have to you have to go visit it it's so %HESITATION just being in this different culture it's way different in America and I'm thinking it 
What do you do in computer science/programming?,science is broken up into basically two different forms are the first one is computer science itself which is %HESITATION everything that's associated with the laptop that's in front of you that includes the theory that's behind it %HESITATION duh abstractions that are associated with thinking about the way that you know computers should work that involves our electronics that are behind it %HESITATION you open up the computer and you can see the mother boards to the if there's you can see the current that's traveling through it was that the hardware question that's the thing that's on the screen that deals with web design that deals with %HESITATION the way that the colors look %HESITATION also %HESITATION graphics that's %HESITATION how the light comes from the computer and get your eyes %HESITATION there's the user experience part which is %HESITATION when you have buttons all over the screen and %HESITATION maybe this button shouldn't be like here maybe people wanted bigger or smaller on maybe the one on the other side screen maybe I think that it's boring but if you change in a certain way that it's more fun also that's all of that combined is computer science but what most people think about when they think of computer science is actually the coding part coding is what happens when you have your laptop open you open up the program you start pushing buttons on your computer screen to write lines of code so that when you compiled you press play it does something for you so for instance you can make a game to compile the game and also to play the game or you can make %HESITATION you can start coding in they would press play yet you have Microsoft Word on based on the court that you wrote so that's what most people think about when they think of computer science I think of the program that's associated with the computer science is a very broad rings 
What is your strategy for overcoming your hardships?,when there's something that's that's really difficult there's some kind of obstacle in in my life then the thing that I fall back to most are the people around me which is my my my friends %HESITATION and a lot of people they have a family to support them on the fortune that don't have any family that's around me but I do have a close group of friends that I can confide in whenever something let me 
What advice do you have for someone who is growing up surrounded by drugs and crime when sometimes it seems like it's too hard to get through school?,advice that I could prison to somebody who went through %HESITATION tough life %HESITATION similar to me and my life was an extremely tough it's the way that I look at it %HESITATION other people would say that I had a tough life I mean that's I seem roaches in my bathroom I've had my scroll over my feet I love him I've smelled gunpowder you know from outside I've %HESITATION had left him you don't hit his prostitute outside my door %HESITATION these are things that I've experienced and %HESITATION I gotta say you know isn't as much is as strong as I want to be %HESITATION floor saying you know it didn't affect me I strong flavor I think that you know you really changed my life and I I know that a lot of people %HESITATION especially ones that join the military have had similar careers you know my story is not unique so I think one of the things that has helped me %HESITATION in order to look at my past better is to have different experiences another thing that I'm proud of is the fact that my dad was in the army and I got to go to Germany so just being in that other environment on being surrounded by German kids needing to speak the German language %HESITATION you know even bratwurst you don't like having that different spirits allow me to come back to flint and say you know what there this isn't like this is one part of why %HESITATION but there are people in Florida are you know going to Disneyland people in Germany %HESITATION you know doing October cast that people and out Japan you know eating Ramanan watching anime this is just one small sliver and if you can somehow escape from that environment or even maybe do something within that environment to make it better you don't then you can see that on that you don't have to be heartened by year by your surroundings he says what you make of it 
Were you ever bullied in high school? What did you do? ,when I was a kid I used to wear these glasses has to be a lot skinnier than I am %HESITATION are big chubby guy now but %HESITATION Palestine your scrawny nerd so %HESITATION I had my two or three friends you know we used to play video games and doesn't drag us all the time and %HESITATION yeah you know that that that's right taken for for bullies %HESITATION but I think I've been in you know a couple fights in my life just barely you know like a good little scoffs and no big deal %HESITATION however I happen to think that I I was at least a decent looking enough so where are we gross what kinda like me too so I I didn't it didn't really affect my my personal you know my personal I give myself %HESITATION I just thought well you know it when you have when you get older %HESITATION I don't have a good job but I have a nice cars and you know so the blues are picking on me you know it's our the pride of DB from losers later on in life worth that that's the way that I thought when I was younger so %HESITATION 
What advice do you have for people who are being bullied in high school?,vice that I have for someone being bullied on it depends on how you want to look at it %HESITATION my advice that I did for myself blows ideas start stating my own little world %HESITATION yeah I wasn't very sociable and as a kid but %HESITATION something else that I did that actually changed it I don't suggest this but this is this is what will happen for me and it stopped me from being bullied was that I change myself %HESITATION I realize that %HESITATION after I put in context with it into government glasses start working out you know I was working I was on the track and field club so I ran all the time in notice my boss is getting bigger my chest you know I could do you know signalman you know had a six pack you know I realize that after I did that all of the billing stocks %HESITATION I don't suggest that because he should be whoever you you want to be on I mean because I can change myself like that to stop the killing I thought I thought to myself because that's the person that I wanted to be that I had like you know like not having glasses you know hurt my notes I like Donna working out because of me you know more energetic but %HESITATION when you stay yourself whether you have a different prison out you know you change your your look and your feel on all that doesn't matter the only thing that exists suggest if you can believe it it is to realized that %HESITATION you're somebody that you gonna be somebody great later on in life if you if you apply yourself and to not let those words 
Do you have a family?,currently at the moment I don't have any close people around me I don't really have a family %HESITATION of course everybody has a mom and a dad but %HESITATION I like so many other military had %HESITATION dysfunctional family when I was growing up my mom and my dad split when I was young and so I had to live with my mom's mom my dad's mom my mom and my dad if it did that again you know so I live with each of them like to use to use to your tears them do that one more time and then when I was eighteen I kind of just went my own way and I didn't really talk to them anywhere 
What advice do you have for spouses who don't understand the career demands of the Navy?,if you have a spouse %HESITATION husband or wife or even %HESITATION another Flickinger girlfriend clear very close to who doesn't really understand the requirements of the navy I would suggest that the military person %HESITATION present them with some of the support that the military provides yeah MWR morale recreation work welfare that %HESITATION can show the spouse or significant other %HESITATION number one ways that they can divert themselves if you're a sick husband is out into the ocean you could buy yourself very bored you can find yourself wanting to be around them to call them all the time so in that regard and so you like how the like of mingle with other military people with other military spouses with other people in the community to kinda like take your mind off them %HESITATION they can also provide them with legal support yeah if they're running into some problems while the the husband or wife is away so as long as the military person shows the spouse %HESITATION our support then did they shouldn't they can overcome their problems 
Did you like wearing the same uniform every day? Why or why not?,personally I love wearing this uniform in particular of the reason I love this uniform is because %HESITATION it doesn't need to be ironed to tell you the truth you just throw it in the wash machine and then as soon as it comes out uses and put it on a hanger and then %HESITATION that's ready to wear %HESITATION sometimes I earned it %HESITATION just to make sure there's absolutely no wrinkles wrinkles %HESITATION pieces wrinkles but I I I think that it's very warm I like the way that it looks and it's very easy to maintain 
What is a regulator?,so a regulator on it has different meanings the pinning on what type of job you're doing so if you ask %HESITATION mechanic what irregular areas it's something that regulates some kind of flow so for instance you have water going in this direction and then you yeah maybe turn a switch or apply some %HESITATION some setting to a control mechanism that separated into different different paths so let's see needed a little bit of water in you have a lot of water here then you regulate it so that only a little bit close out but let's say you need lots of what it could be regulated so that there's lots of water that comes out so the same thing happens with %HESITATION electricians my job we have voltage regulators so %HESITATION let's see have let's say a pump that needs twenty goals and you have a machine that can provide all that you just don't wanna pop all of the current from that machine into that little little box right so you have a regulator that provides the right voltage out so that that that will just allow the correct current to go through that machine that's simple speculative 
Tell me about Naval Post Graduate School.,the naval postgraduate school is basically the navy's main school for officers who probably came from enable academy or maybe ROTC %HESITATION that are advanced in their career enough maybe after four years or six years to go back to graduate school so %HESITATION %HESITATION forget it an advanced degree so they allow Masseria's courses and things from column security so %HESITATION column operations management %HESITATION been mislead lots of war things %HESITATION I was thinking about going there myself to %HESITATION get a degree in modeling virtual environments and simulation it's computer science field but there there are things like that applied math %HESITATION things that keep our navy in tip top shape for the people that are really controlling things at that level 
Where is the Naval Post Graduate School,four officers who I came from enable academy or maybe ROTC %HESITATION that 
What are the most important things on a resume?,the most important things that you can put on a resume are number one %HESITATION how you worked as a team concerning the job is being applied for so for instance if I was applying to be a mechanic on a submarine then I have to look at my past and say okay we'll what things are associated with the submarine right and then thought that I that I did in my past life and then how did it work as a team to make that project better so maybe you are where a car mechanic before and you're trying to type is what job did you guys talk about the other teammates on your on your car engineer team that you love that you talk to that you provided support to that you supervised and %HESITATION and obviously the dates because so that they need to see that you have a big range of experience 
Where can I find an internship that will give me skills for the engineering field?,there are many opportunities for internships %HESITATION if you're going into the stem built %HESITATION I know that I had an internship myself at the department of defense I worked at the %HESITATION %HESITATION naval training station in Orlando and out his my first %HESITATION internship %HESITATION give we dealt with computer science I was working on %HESITATION making %HESITATION speech more understandable for computer as you talk to it %HESITATION so it does really good so I think the department of defense I think you just Google guilty %HESITATION internships and press enter and then there's five the whole first feature be lots of different %HESITATION postings for you %HESITATION so at every military installation I was in California that that corona at San Diego swore makes had %HESITATION and even %HESITATION the San Diego naval base this probably is some opportunity for each high school students and college graduates to get a little bit of taste %HESITATION of what the federal government with the military can offer for military purposes 
What do you advise me to do in picking the right career field for me?,the best information that I could give you if you're trying to understand what you should do so of for your future career is to learn as much information about it as possible %HESITATION so for for me I don't mean nuclear technician field and I didn't even know what they did I I thought we were going to clear bombs and I think if I would have known a little bit more about it %HESITATION then I would've had better to jump start from a career %HESITATION so for instance if I knew about like %HESITATION that the nuclear technology field dealt with dot internals of of of making nuclear power with uranium then I would study more about that and my schooling would had a better %HESITATION I would've understood my schooling a lot better %HESITATION if I would have picked up a little bit of electricity knowledge beforehand like for instance I did I had no idea what the difference would we'll do some current was %HESITATION until I was midway in my in my school my initials school learning so %HESITATION give be really nice if I would have a list of some of those basic concepts before I started to school might result in higher I was done more wards %HESITATION maybe I would've understood them material that complex material that was being presented to me enough much in a much better way if I would've had like fifty or sixty percent knowledge beforehand so I would have missed out out on those like on those minor %HESITATION advanced topics during class so I guess my advice is to learn about your job before you go into it 
How do I find what I love to do?,trying to find what you love to do %HESITATION it has to brought answers for me the first of which is you hear this very often follow your passion %HESITATION so personally my passenger was %HESITATION music in our %HESITATION I was an engineer person %HESITATION per se %HESITATION when I was a kid all the way up until %HESITATION a couple years after I joined the navy that's right I joined as and as an engineer and I wasn't an engineer until after I got my first ship IT to tell you I didn't even %HESITATION like it too much I like talking language is you know conversing with people and you know writing stuff type on the computer I I I did not want to see oil I did not want to touch a rich you know that was it for me but %HESITATION in the ends it brings me to my second point %HESITATION tried to become really good at the skills that you possess so %HESITATION for me I think I'm a good electricity I became a supervisor after some time and %HESITATION it's not because I had a passion for electricians electricity things it's because I found that I was good at it and as they gave me motivation to learn more and more about it and once I started doing that in and after becomes easy for you %HESITATION then you can start explaining things really well you can start reading a book and and learning more about it really well you start getting awards for it you start %HESITATION you know wanting to know more about it so %HESITATION yeah all those two things follow your passion and if that's not for you then follow the skills that are provided to you 
What should I do if I don’t know what job I want to do?,if you don't know what job you wanted to and my suggestion is that tried to push yourself to try to do %HESITATION as hardly job it's possible %HESITATION you can always go down blade in many cases it's very hard to go up so for instance if you pick a simple job like let's say %HESITATION picking plants I I don't mean to discredit any time pickers out there but if your job is to pick plants and then all of sudden you want to be a computer scientist let's say %HESITATION it might be hard to a try to make that switch %HESITATION you don't have the skills to do computer science you don't have the the background you don't might might have the right of way to think about the world however I think as a computer scientists if I wanted to I could be a very very good that picture so you can always go down %HESITATION but it's hard to look 
Who are the best people to talk to when making a career choice?,yes people to talk to if you're unsure about what you want to do is %HESITATION people in the field if you can so I know many people will ask their their dad Hey dad so I joined the navy %HESITATION and I got to see if your dad has never been in the navy then although his advice %HESITATION should be consider it %HESITATION he might not know what he's talking about %HESITATION the best thing to do would be to ask someone who's been in the military and the longer the time the better so for instance are you don't want to ask because in job we just got back from boot camp what the military's like it's pie not gonna give you a week ago fully formed answer when asked %HESITATION senior chief who and give you a from the outside ends does deployments to that war is to that sitting at home %HESITATION took along the east to the long nights today easy vacation the full spectrum so get people with experience the best advice by your current career the person that gave me the best advice about joining the military I have to say would be my father he was in the army and %HESITATION although I I never saw him while he was at work will just barely was as a kid you know I sit in the corner playing video games gameboy %HESITATION but he did tell me %HESITATION you know when he came home what is Dave was like he'd say %HESITATION some things about the work they have to do that TT that he had to do people get to supervise arm also saw the type of life that we live I know that like was it very nice clean environment I he showed me his corvette outside that foreskin a few times %HESITATION he died we could always be going on vacations and he'd tell me like are these are the benefits that are associated with the military any heed develop my my pride in them and Millie recently joined later on you know if if he would've been in the army maybe out to say that I would enjoy myself but military families have a high %HESITATION I read a lot of convincing other people around him to join 
What is one piece of advice that you wished you had taken?,so one thing that I regret %HESITATION when I was growing up is that %HESITATION how does a really good student when I was out again television school when I was in middle school and even high school then things started to kind of fall often and we do a I didn't have a strong relationship with my family so I kinda just did my own thing I was very independent and unfortunately I wasn't really good at doing homework and stuff so I yeah I got first half in my life when I was a senior first these you know like all is a junior and you know I mean it it if I would have just kept being and possums did %HESITATION throughout high school inclusive say that my life would know we did it in a completely different direction %HESITATION if I could have wound up that I have neither the school or something about who who's who knows but because I didn't listen to my mom and dad tell me to do my homework and you don't eat my vegetables yeah no I I I had I was almost forced to join the military %HESITATION I'm glad that I did join the military he gave me an option so you know make something of myself but %HESITATION I think it had a lot more opportunities if I would have to my parents 
What is one question you wish you had asked earlier?,when I was a kid I went to the library one day and I %HESITATION I got this book and it sold me all the salaries that out people make %HESITATION how I was a musician at that time I had ever played any new music I instrument but like I knew that you know like I was really involved in music and I have wanted to so then I know I saw how much musicians making very very low and %HESITATION miss okay one artist at least you know like media about trying to get my heart is tree for my mom and I look at their salaries very low so then I set that book and then now I kind of gave up on looking at salaries for awhile %HESITATION a question that I would have a question that I wish I would ask someone %HESITATION it is what are the different salaries that people can make and how can I become more involved in getting those high paying but those sightings jobs and not only that %HESITATION let's say I wanted to get artist or a musician how do I enter that feel I'll be discouraged by their salaries so how how how how how can I follow my passion without being disheartened by by financial figures 
What is something you wish you had known before choosing your career or major?,something I wish I would have known before I I chose nuclear technology is how cool computer science could be %HESITATION when I was a kid I just thinking computer science let you know they they type all day and it is like ones and zeroes in %HESITATION it's it's it's terrible and you know lots of mapping very complex for no reason %HESITATION that that's what I thought but %HESITATION after I got out did I realize will wait a second I can make games and it's it's not that difficult you know their tools to help you so I can not dealing with ones and zeroes can deal with like normal conversation when you code all men so I Lisa number one I wish my dad would buy me a computer when I was a kid and that didn't happen so number two before I joined %HESITATION %HESITATION meekly tech as a nuclear technologists you know its implications and I wish out some would have told me about other computer science because that's what I'm doing now that's my past 
